cardnumber,name,cardtype,setfolder,imgname,set,entrancecost,handcost,symbol,combath,supporth,combati,supporti,attribute,effect,jutsucost,rarity,flavor
J592,J592,Jutsu,set_15_fortold_prophecy,j592.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J592E,J592E,Jutsu,set_15_fortold_prophecy,j592e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J593,J593,Jutsu,set_15_fortold_prophecy,j593.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J594,J594,Jutsu,set_15_fortold_prophecy,j594.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J595,J595,Jutsu,set_15_fortold_prophecy,j595.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J596,J596,Jutsu,set_15_fortold_prophecy,j596.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J597,J597,Jutsu,set_15_fortold_prophecy,j597.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J598,J598,Jutsu,set_15_fortold_prophecy,j598.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J599,J599,Jutsu,set_15_fortold_prophecy,j599.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J600,J600,Jutsu,set_15_fortold_prophecy,j600.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
J601,J601,Jutsu,set_15_fortold_prophecy,j601.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M051,M051,Mission,set_15_fortold_prophecy,m051.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M118,M118,Mission,set_15_fortold_prophecy,m118.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M193,M193,Mission,set_15_fortold_prophecy,m193.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M209E,M209E,Mission,set_15_fortold_prophecy,m209e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M272E,M272E,Mission,set_15_fortold_prophecy,m272e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M356,M356,Mission,set_15_fortold_prophecy,m356.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M412,M412,Mission,set_15_fortold_prophecy,m412.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M500,M500,Mission,set_15_fortold_prophecy,m500.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M501,M501,Mission,set_15_fortold_prophecy,m501.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M502,M502,Mission,set_15_fortold_prophecy,m502.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M503,M503,Mission,set_15_fortold_prophecy,m503.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M504,M504,Mission,set_15_fortold_prophecy,m504.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M505,M505,Mission,set_15_fortold_prophecy,m505.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M506,M506,Mission,set_15_fortold_prophecy,m506.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M507,M507,Mission,set_15_fortold_prophecy,m507.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M508,M508,Mission,set_15_fortold_prophecy,m508.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M509,M509,Mission,set_15_fortold_prophecy,m509.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M510,M510,Mission,set_15_fortold_prophecy,m510.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M511,M511,Mission,set_15_fortold_prophecy,m511.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M512,M512,Mission,set_15_fortold_prophecy,m512.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M513,M513,Mission,set_15_fortold_prophecy,m513.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M514,M514,Mission,set_15_fortold_prophecy,m514.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M515,M515,Mission,set_15_fortold_prophecy,m515.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M516,M516,Mission,set_15_fortold_prophecy,m516.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M517,M517,Mission,set_15_fortold_prophecy,m517.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M518,M518,Mission,set_15_fortold_prophecy,m518.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M519,M519,Mission,set_15_fortold_prophecy,m519.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M520,M520,Mission,set_15_fortold_prophecy,m520.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M521,M521,Mission,set_15_fortold_prophecy,m521.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M522,M522,Mission,set_15_fortold_prophecy,m522.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M523,M523,Mission,set_15_fortold_prophecy,m523.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M524,M524,Mission,set_15_fortold_prophecy,m524.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M525,M525,Mission,set_15_fortold_prophecy,m525.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M526,M526,Mission,set_15_fortold_prophecy,m526.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M527,M527,Mission,set_15_fortold_prophecy,m527.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M528,M528,Mission,set_15_fortold_prophecy,m528.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M529,M529,Mission,set_15_fortold_prophecy,m529.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M530,M530,Mission,set_15_fortold_prophecy,m530.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M531,M531,Mission,set_15_fortold_prophecy,m531.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M532,M532,Mission,set_15_fortold_prophecy,m532.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M533,M533,Mission,set_15_fortold_prophecy,m533.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M534,M534,Mission,set_15_fortold_prophecy,m534.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M535,M535,Mission,set_15_fortold_prophecy,m535.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M536,M536,Mission,set_15_fortold_prophecy,m536.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M537,M537,Mission,set_15_fortold_prophecy,m537.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M538E,M538E,Mission,set_15_fortold_prophecy,m538e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M539,M539,Mission,set_15_fortold_prophecy,m539.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M540,M540,Mission,set_15_fortold_prophecy,m540.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M541,M541,Mission,set_15_fortold_prophecy,m541.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M542,M542,Mission,set_15_fortold_prophecy,m542.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M543,M543,Mission,set_15_fortold_prophecy,m543.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M544,M544,Mission,set_15_fortold_prophecy,m544.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M545,M545,Mission,set_15_fortold_prophecy,m545.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M546,M546,Mission,set_15_fortold_prophecy,m546.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M547,M547,Mission,set_15_fortold_prophecy,m547.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M548,M548,Mission,set_15_fortold_prophecy,m548.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
M549,M549,Mission,set_15_fortold_prophecy,m549.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
MUS077,MUS077,Mission,set_15_fortold_prophecy,mus077.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
MUS086,MUS086,Mission,set_15_fortold_prophecy,mus086.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N102,N102,Ninja,set_15_fortold_prophecy,n102.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N144,N144,Ninja,set_15_fortold_prophecy,n144.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N198,N198,Ninja,set_15_fortold_prophecy,n198.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N260,N260,Ninja,set_15_fortold_prophecy,n260.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N261,N261,Ninja,set_15_fortold_prophecy,n261.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N303,N303,Ninja,set_15_fortold_prophecy,n303.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N320,N320,Ninja,set_15_fortold_prophecy,n320.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N384,N384,Ninja,set_15_fortold_prophecy,n384.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N409,N409,Ninja,set_15_fortold_prophecy,n409.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N479,N479,Ninja,set_15_fortold_prophecy,n479.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N512,N512,Ninja,set_15_fortold_prophecy,n512.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N547,N547,Ninja,set_15_fortold_prophecy,n547.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N555,N555,Ninja,set_15_fortold_prophecy,n555.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N571,N571,Ninja,set_15_fortold_prophecy,n571.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N575E,N575E,Ninja,set_15_fortold_prophecy,n575e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N615,N615,Ninja,set_15_fortold_prophecy,n615.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N617,N617,Ninja,set_15_fortold_prophecy,n617.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N618,N618,Ninja,set_15_fortold_prophecy,n618.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N619E,N619E,Ninja,set_15_fortold_prophecy,n619e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N622E,N622E,Ninja,set_15_fortold_prophecy,n622e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N625,N625,Ninja,set_15_fortold_prophecy,n625.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N645,N645,Ninja,set_15_fortold_prophecy,n645.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N646,N646,Ninja,set_15_fortold_prophecy,n646.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N647,N647,Ninja,set_15_fortold_prophecy,n647.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N648,N648,Ninja,set_15_fortold_prophecy,n648.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N649,N649,Ninja,set_15_fortold_prophecy,n649.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N650,N650,Ninja,set_15_fortold_prophecy,n650.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N651,N651,Ninja,set_15_fortold_prophecy,n651.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N652,N652,Ninja,set_15_fortold_prophecy,n652.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N653,N653,Ninja,set_15_fortold_prophecy,n653.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N654,N654,Ninja,set_15_fortold_prophecy,n654.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N655,N655,Ninja,set_15_fortold_prophecy,n655.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N656,N656,Ninja,set_15_fortold_prophecy,n656.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N657,N657,Ninja,set_15_fortold_prophecy,n657.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N658,N658,Ninja,set_15_fortold_prophecy,n658.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N659,N659,Ninja,set_15_fortold_prophecy,n659.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N660,N660,Ninja,set_15_fortold_prophecy,n660.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N661,N661,Ninja,set_15_fortold_prophecy,n661.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N662E,N662E,Ninja,set_15_fortold_prophecy,n662e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N663,N663,Ninja,set_15_fortold_prophecy,n663.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N664,N664,Ninja,set_15_fortold_prophecy,n664.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N665,N665,Ninja,set_15_fortold_prophecy,n665.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N666,N666,Ninja,set_15_fortold_prophecy,n666.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N667,N667,Ninja,set_15_fortold_prophecy,n667.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N668,N668,Ninja,set_15_fortold_prophecy,n668.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N669,N669,Ninja,set_15_fortold_prophecy,n669.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N670,N670,Ninja,set_15_fortold_prophecy,n670.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N671,N671,Ninja,set_15_fortold_prophecy,n671.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N672,N672,Ninja,set_15_fortold_prophecy,n672.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N673,N673,Ninja,set_15_fortold_prophecy,n673.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N673E,N673E,Ninja,set_15_fortold_prophecy,n673e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N674,N674,Ninja,set_15_fortold_prophecy,n674.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N675,N675,Ninja,set_15_fortold_prophecy,n675.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N676E,N676E,Ninja,set_15_fortold_prophecy,n676e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N677,N677,Ninja,set_15_fortold_prophecy,n677.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N678,N678,Ninja,set_15_fortold_prophecy,n678.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N679,N679,Ninja,set_15_fortold_prophecy,n679.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N680,N680,Ninja,set_15_fortold_prophecy,n680.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N681,N681,Ninja,set_15_fortold_prophecy,n681.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N682,N682,Ninja,set_15_fortold_prophecy,n682.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N683,N683,Ninja,set_15_fortold_prophecy,n683.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N684,N684,Ninja,set_15_fortold_prophecy,n684.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N685,N685,Ninja,set_15_fortold_prophecy,n685.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N686,N686,Ninja,set_15_fortold_prophecy,n686.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N687,N687,Ninja,set_15_fortold_prophecy,n687.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N688E,N688E,Ninja,set_15_fortold_prophecy,n688e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N689,N689,Ninja,set_15_fortold_prophecy,n689.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N690,N690,Ninja,set_15_fortold_prophecy,n690.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N691,N691,Ninja,set_15_fortold_prophecy,n691.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N692,N692,Ninja,set_15_fortold_prophecy,n692.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N693,N693,Ninja,set_15_fortold_prophecy,n693.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N694E,N694E,Ninja,set_15_fortold_prophecy,n694e.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N695,N695,Ninja,set_15_fortold_prophecy,n695.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N696,N696,Ninja,set_15_fortold_prophecy,n696.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N697,N697,Ninja,set_15_fortold_prophecy,n697.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N698,N698,Ninja,set_15_fortold_prophecy,n698.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N699,N699,Ninja,set_15_fortold_prophecy,n699.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N700,N700,Ninja,set_15_fortold_prophecy,n700.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N701,N701,Ninja,set_15_fortold_prophecy,n701.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N702,N702,Ninja,set_15_fortold_prophecy,n702.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N703,N703,Ninja,set_15_fortold_prophecy,n703.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N704,N704,Ninja,set_15_fortold_prophecy,n704.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N705,N705,Ninja,set_15_fortold_prophecy,n705.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N706,N706,Ninja,set_15_fortold_prophecy,n706.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N707,N707,Ninja,set_15_fortold_prophecy,n707.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
N708,N708,Ninja,set_15_fortold_prophecy,n708.webp,Set 15 Fortold Prophecy,0,0,['Fire'],,,,,,,,Common,
C052,C052,Client,set_16_broken_promise,c052.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
C053,C053,Client,set_16_broken_promise,c053.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
C054,C054,Client,set_16_broken_promise,c054.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
C055,C055,Client,set_16_broken_promise,c055.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J602,J602,Jutsu,set_16_broken_promise,j602.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J603,J603,Jutsu,set_16_broken_promise,j603.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J604,J604,Jutsu,set_16_broken_promise,j604.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J605,J605,Jutsu,set_16_broken_promise,j605.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J606,J606,Jutsu,set_16_broken_promise,j606.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J607,J607,Jutsu,set_16_broken_promise,j607.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J608,J608,Jutsu,set_16_broken_promise,j608.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J609,J609,Jutsu,set_16_broken_promise,j609.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J610,J610,Jutsu,set_16_broken_promise,j610.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J611,J611,Jutsu,set_16_broken_promise,j611.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J612,J612,Jutsu,set_16_broken_promise,j612.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J613,J613,Jutsu,set_16_broken_promise,j613.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J614,J614,Jutsu,set_16_broken_promise,j614.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J615,J615,Jutsu,set_16_broken_promise,j615.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J616,J616,Jutsu,set_16_broken_promise,j616.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J617,J617,Jutsu,set_16_broken_promise,j617.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J618,J618,Jutsu,set_16_broken_promise,j618.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J619,J619,Jutsu,set_16_broken_promise,j619.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J620,J620,Jutsu,set_16_broken_promise,j620.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J621,J621,Jutsu,set_16_broken_promise,j621.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J622,J622,Jutsu,set_16_broken_promise,j622.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J623,J623,Jutsu,set_16_broken_promise,j623.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J624,J624,Jutsu,set_16_broken_promise,j624.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J625E,J625E,Jutsu,set_16_broken_promise,j625e.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J626,J626,Jutsu,set_16_broken_promise,j626.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J627,J627,Jutsu,set_16_broken_promise,j627.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J628,J628,Jutsu,set_16_broken_promise,j628.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J629,J629,Jutsu,set_16_broken_promise,j629.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J630,J630,Jutsu,set_16_broken_promise,j630.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J631,J631,Jutsu,set_16_broken_promise,j631.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J632,J632,Jutsu,set_16_broken_promise,j632.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J633,J633,Jutsu,set_16_broken_promise,j633.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J634,J634,Jutsu,set_16_broken_promise,j634.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J635,J635,Jutsu,set_16_broken_promise,j635.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J636,J636,Jutsu,set_16_broken_promise,j636.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J637,J637,Jutsu,set_16_broken_promise,j637.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J638E,J638E,Jutsu,set_16_broken_promise,j638e.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J639,J639,Jutsu,set_16_broken_promise,j639.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J640,J640,Jutsu,set_16_broken_promise,j640.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J641,J641,Jutsu,set_16_broken_promise,j641.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J642,J642,Jutsu,set_16_broken_promise,j642.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J643,J643,Jutsu,set_16_broken_promise,j643.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
J644,J644,Jutsu,set_16_broken_promise,j644.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M585,M585,Mission,set_16_broken_promise,m585.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M586,M586,Mission,set_16_broken_promise,m586.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M587,M587,Mission,set_16_broken_promise,m587.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M588,M588,Mission,set_16_broken_promise,m588.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M589,M589,Mission,set_16_broken_promise,m589.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M590,M590,Mission,set_16_broken_promise,m590.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M591,M591,Mission,set_16_broken_promise,m591.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M592,M592,Mission,set_16_broken_promise,m592.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M593,M593,Mission,set_16_broken_promise,m593.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M594,M594,Mission,set_16_broken_promise,m594.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M595,M595,Mission,set_16_broken_promise,m595.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M596,M596,Mission,set_16_broken_promise,m596.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
M597,M597,Mission,set_16_broken_promise,m597.webp,Set 16 Broken Promise,0,0,['Fire'],,,,,,,,Common,
